time_s,event,details
19.0014,DATA_DROP_REPLAY,rx=1,sender=0,nonce=18900000000
19.0014,DATA_DROP_REPLAY,rx=4,sender=0,nonce=18900000000
19.0014,DATA_DROP_REPLAY,rx=7,sender=0,nonce=18900000000
19.0014,DATA_DROP_REPLAY,rx=10,sender=0,nonce=18900000000
19.0014,DATA_DROP_REPLAY,rx=11,sender=0,nonce=18900000000
19.0014,DATA_DROP_REPLAY,rx=9,sender=0,nonce=18900000000
19.002,REPORT_RX_RSU,rsu=10,by=9,about=0,delta=-0.050000
19.0024,REPORT_RX_RSU,rsu=10,by=5,about=6,delta=0.010000
19.1003,DATA_DROP_SIG,rx=3,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=6,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=2,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=5,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=1,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=4,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=7,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=10,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=11,sender=0,nonce=19100000000
19.1003,DATA_DROP_SIG,rx=9,sender=0,nonce=19100000000
19.3003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=19200000000
19.3003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=19200000000
19.6,HO_START,veh=9,from=0,to=1,trust=0.490000
19.6003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=19500000000
19.6003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=19500000000
19.6005,DATA_DROP_SIG,rx=3,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=6,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=2,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=5,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=1,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=4,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=10,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=7,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=11,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=9,sender=0,nonce=19600000000
19.6005,DATA_DROP_SIG,rx=8,sender=0,nonce=19600000000
19.72,HO_DONE,veh=9,rsu=1,fast=0,delay=0.120000
19.9003,DATA_DROP_REPLAY,rx=3,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=6,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=2,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=5,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=1,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=4,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=10,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=9,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=11,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=7,sender=0,nonce=19800000000
19.9003,DATA_DROP_REPLAY,rx=8,sender=0,nonce=19800000000
